EdLevel,YearsCodePro,Country,Gender,ConvertedCompYearly
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,France,Man,17016
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,"Iran, Islamic Republic of...",Man,17016
Some college/university study without earning a degree,1,Bulgaria,Man,17016
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",23,Croatia,Man,17004
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Croatia,Man,17004
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,United States of America,Man,17000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Australia,Man,17000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Bangladesh,Man,16997
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Costa Rica,Man,16980
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Mauritius,Man,16980
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Egypt,Man,16956
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,16947
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Poland,Man,16932
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Colombia,Man,16908
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Man,16870
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Mexico,Man,16860
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Ukraine,Man,16860
Some college/university study without earning a degree,18,Mexico,Man,16860
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Romania,Man,16824
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Viet Nam,Man,16800
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Bosnia and Herzegovina,Man,16800
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Cambodia,Man,16800
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Cambodia,Man,16800
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Egypt,Man,16800
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Egypt,Man,16800
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Palestine,Man,16800
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Ukraine,Man,16800
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,India,Man,16778
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,India,Man,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,India,Man,16766
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,India,Man,16766
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,India,Man,16766
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Woman,16766
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Turkey,Man,16764
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Colombia,Man,16752
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Pakistan,Woman,16752
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Nigeria,Man,16740
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Hungary,Man,16740
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Hungary,Man,16740
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Hungary,Man,16740
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Hungary,Man,16740
"Other doctoral degree (Ph.D., Ed.D., etc.)",17,Hungary,Man,16740
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,16716
Some college/university study without earning a degree,17,Brazil,Man,16704
Some college/university study without earning a degree,5,South Africa,Man,16692
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Sri Lanka,Man,16668
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Poland,Man,16656
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Poland,Man,16656
Primary/elementary school,1,Armenia,Man,16656
Some college/university study without earning a degree,1,Poland,Man,16656
Some college/university study without earning a degree,1,Poland,Man,16656
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Poland,Woman,16656
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,16646
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Albania,Man,16632
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Germany,Man,16632
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Latvia,Man,16632
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Italy,Man,16632
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Portugal,Man,16632
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Portugal,Man,16632
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Slovakia,Man,16632
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,Slovenia,Man,16632
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,Cuba,Man,16632
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,Portugal,Man,16632
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,Spain,Man,16632
Some college/university study without earning a degree,2,Germany,Man,16632
Some college/university study without earning a degree,2,Greece,Man,16632
Some college/university study without earning a degree,4,Italy,Man,16632
Some college/university study without earning a degree,22,Italy,Man,16632
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Russian Federation,Man,16620
"Other doctoral degree (Ph.D., Ed.D., etc.)",5,Russian Federation,Man,16620
"Other doctoral degree (Ph.D., Ed.D., etc.)",17,Russian Federation,Man,16620
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Russian Federation,Man,16620
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",22,Brazil,Man,16619
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Brazil,Man,16619
Some college/university study without earning a degree,2,Colombia,Man,16608
Some college/university study without earning a degree,1,Viet Nam,Man,16572
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Viet Nam,Man,16549
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Turkey,Man,16536
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Turkey,Man,16536
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",13,Turkey,Man,16536
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Turkey,Man,16536
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Turkey,Man,16536
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Turkey,Man,16536
Some college/university study without earning a degree,2,Argentina,Man,16464
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Nepal,Man,16440
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,Nepal,Man,16440
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Estonia,Man,16423
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Malaysia,Man,16408
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Malaysia,Man,16404
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Uganda,Man,16404
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Malaysia,Man,16404
Some college/university study without earning a degree,2,Costa Rica,Man,16404
Some college/university study without earning a degree,4,Malaysia,Man,16404
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Malaysia,Woman,16404
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Hungary,Woman,16404
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Indonesia,Man,16380
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Indonesia,Man,16380
Some college/university study without earning a degree,4,Indonesia,Man,16380
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Bosnia and Herzegovina,Man,16368
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Bosnia and Herzegovina,Man,16368
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Bulgaria,Woman,16356
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Serbia,Man,16344
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Pakistan,Man,16344
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,United Arab Emirates,Man,16344
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,United Arab Emirates,Man,16344
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United Arab Emirates,Man,16344
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,Serbia,Man,16344
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Egypt,Man,16308
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Mexico,Man,16308
Some college/university study without earning a degree,8,Egypt,Man,16308
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,Dominican Republic,Man,16296
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,India,Man,16248
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Ukraine,Man,16248
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Hungary,Man,16236
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Taiwan,Man,16224
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Brazil,Man,16203
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Brazil,Man,16200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Brazil,Man,16200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,"Venezuela, Bolivarian Republic of...",Man,16200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Brazil,Man,16200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Brazil,Man,16200
Some college/university study without earning a degree,7,Brazil,Man,16200
Some college/university study without earning a degree,2,Brazil,Man,16200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,16195
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Pakistan,Man,16164
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Brazil,Man,16152
Some college/university study without earning a degree,1,Morocco,Man,16152
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,16122
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Nepal,Man,16122
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Woman,16122
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Nepal,Man,16100
Some college/university study without earning a degree,7,Poland,Man,16092
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Poland,Woman,16092
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Philippines,Man,16080
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,France,Man,16068
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Brazil,Man,16056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Turkey,Man,16035
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Portugal,Man,15997
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Spain,Man,15997
Some college/university study without earning a degree,2,Spain,Man,15997
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Portugal,Man,15996
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Greece,Man,15996
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Malaysia,Man,15952
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Malaysia,Man,15952
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Brazil,Man,15948
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Croatia,Man,15900
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,15864
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Malaysia,Man,15864
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Thailand,Man,15804
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,India,Man,15792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Turkey,Man,15780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Turkey,Man,15780
Some college/university study without earning a degree,13,Turkey,Man,15780
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Brazil,Man,15744
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Romania,Man,15732
Some college/university study without earning a degree,3,Brazil,Man,15732
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Brazil,Man,15708
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Republic of Moldova,Man,15708
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Brazil,Man,15708
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Brazil,Man,15708
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Egypt,Man,15696
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Bangladesh,Man,15684
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Bangladesh,Man,15684
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Mexico,Man,15660
Some college/university study without earning a degree,5,Mexico,Man,15660
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Morocco,Man,15648
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Morocco,Man,15648
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Afghanistan,Man,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,United States of America,Man,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Belarus,Man,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Cambodia,Man,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Colombia,Man,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Pakistan,Man,15600
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Ukraine,Man,15600
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Ecuador,Man,15600
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",32,Brazil,Man,15600
Some college/university study without earning a degree,3,Argentina,Man,15600
Some college/university study without earning a degree,1,Panama,Man,15600
Some college/university study without earning a degree,10,El Salvador,Man,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Russian Federation,Woman,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Russian Federation,Woman,15600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,15593
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Russian Federation,Man,15588
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Russian Federation,Man,15588
Primary/elementary school,2,Russian Federation,Man,15588
Primary/elementary school,2,Russian Federation,Man,15588
Some college/university study without earning a degree,3,Czech Republic,Man,15588
Some college/university study without earning a degree,1,Brazil,Man,15576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Pakistan,Man,15564
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Poland,Man,15540
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Azerbaijan,Man,15540
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Viet Nam,Man,15540
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15528
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Romania,Man,15528
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Nepal,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",25,India,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,India,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,India,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,India,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,India,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Mongolia,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,India,Man,15480
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,India,Man,15480
Some college/university study without earning a degree,3,India,Man,15480
Some college/university study without earning a degree,1,Romania,Man,15480
Some college/university study without earning a degree,3,India,Man,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Woman,15480
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,India,Man,15477
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,India,Man,15477
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,India,Man,15477
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",7,India,Man,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Woman,15477
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Brazil,Man,15456
Some college/university study without earning a degree,2,Ghana,Man,15432
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Ghana,Man,15431
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Turkmenistan,Man,15408
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Brazil,Man,15372
